Movie Title,tmdb_popularity,imdbRating,Unnamed: 3,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Revenue-Worldwide,Profit,Verdict
The Monkey King 3,18.554,5.5,,32.25,6.842,,7.4394,61.15107914,73000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115084576,0.576501041,hit
Solo: A Star Wars Story,53.694,6.9,10.0,41.375,9.634,3.041,11.188,-0.682526661,250000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,392952373,0.571809492,hit
Son of Bigfoot,30.843,6.1,,79.875,,,3.027,51.51515152,30000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47046281,0.568209367,hit
Sherlock Gnomes,22.127,5.2,72.0,35.75,3.375,2.290666667,24.4718,0.51175657,59000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90497778,0.533860644,hit
The Hate U Give,24.216,7.4,100.0,52.375,7.574,4.7325,10.6206,-0.55947498,23000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34934009,0.518869957,hit
First Man,33.566,7.3,69.0,40.25,7.146,4.8425,16.7444,0.420792079,70000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105702570,0.510036714,hit
The Nutcracker and the Four Realms,32.495,5.5,55.0,35.0,,3.618,16.9582,0.638932496,120000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173961069,0.449675575,hit
Phantom Thread,22.611,7.4,113.0,62.5,6.707,5.021,10.9158,0.327960322,35000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47756590,0.364474,hit
A Wrinkle in Time,26.292,4.2,34.0,43.0,6.006,0.6,13.9714,0.485538462,103000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132675864,0.288115185,hit
Thugs of Hindostan,7.351,4.1,,18.25,1.38,3.607,4.328,7.189542484,31000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39570044,0.276453032,hit
Vice,21.15,4.2,115.0,61.5,10.808,10.35342857,16.9652,0.424657534,60000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,76073488,0.267891467,hit
The Darkest Minds,49.466,5.7,132.0,29.75,3.238,16.9935,11.0168,-0.60359624,34000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41142379,0.210069971,hit
Overlord,36.9,6.6,109.0,41.375,1.388,6.273,8.5956,0.314600551,38000000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,41657844,0.096259053,hit
Early Man,18.481,6.1,148.0,33.75,7.358,3.093,21.2494,0.824747743,50000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54622814,0.09245628,hit
Isle of Dogs,22.109,7.8,89.0,77.5,11.936,4.12175,17.1972,0.504466945,62770198.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64241499,0.023439483,hit
Bad Times at the El Royale,26.124,7.1,117.0,31.25,5.295,3.1935,12.4562,-0.416736402,32000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31882724,-0.003664875,flop
Holmes & Watson,16.553,3.9,110.0,16.75,6.428,7.32825,14.77,-0.237387148,42000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40466970,-0.036500714,flop
The Hurricane Heist,30.959,5.1,164.0,21.125,5.541,,13.0154,0.147511312,35000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32517248,-0.070935771,flop
White Boy Rick,15.795,6.5,105.0,44.125,1.225,3.1685,13.9958,0.287009063,29000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000,-0.103448276,flop
Mortal Engines,47.29,6.1,126.0,74.375,1.06,5.9465,12.6454,0.319492503,100000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83672673,-0.16327327,flop
The Girl in the Spider's Web,20.198,6.1,127.0,57.75,9.224,2.005142857,8.9072,0.410509031,43000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35164920,-0.182211163,flop
Hunter Killer,55.063,6.6,125.0,38.25,2.883,7.5772,16.9376,-0.14965035,40000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31672678,-0.20818305,flop
Bleeding Steel,35.474,5.1,,59.125,3.175,0.646,12.3404,-3.333333333,65000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48825526,-0.248838062,flop
The Happytime Murders,23.274,5.4,112.0,28.125,4.363,7.684,10.3676,-0.680868839,40000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27506452,-0.3123387,flop
Hostiles,22.512,7.2,99.0,38.375,9.999,5.087,21.8464,-0.491119005,55000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36976336,-0.327702982,flop
The Snow Queen 3: Fire and Ice,10.56,6.1,,24.625,4.034,1.2125,1.238,0.0,360000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24644317,-0.931543564,flop
One Cut of the Dead,10.094,7.6,,64.5,5.341,0.6,3.8546,-66.9047619,25000.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200000000,7999.0,hit
Dying to Survive,7.129,7.9,,58.75,1.96,,3.8608,14.28571429,10900000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451176639,40.3923522,hit
Ne Zha,37.077,7.4,175.0,71.5,1.837,,1.6844,-0.170498084,20000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742500000,36.125,hit
The Lion King,212.965,8.5,2.0,40.0,25.21,9.423,12.2632,0.373563218,45000000.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656943394,35.82096431,hit
Joker,162.616,8.4,9.0,38.375,8.017,13.59733333,18.1126,0.539777588,55000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1074251311,18.53184202,hit
Escape Room,95.515,6.4,48.0,38.25,7.552,6.071,11.9776,0.609487505,9000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155712077,16.30134189,hit
Parasite,8.749,3.9,98.0,65.0,0.6,0.6,4.208,0.257075472,15500000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,258632621,15.68597555,hit
Dragon Ball Super: Broly,158.167,7.8,79.0,81.375,6.4,,5.9954,0.95269168,8500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125002821,13.70621424,hit
The Wandering Earth,31.276,5.9,151.0,38.5,5.216,1.008,14.1864,0.736782902,48000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,699856699,13.5803479,hit
The Curse of La Llorona,90.13,5.3,52.0,36.5,6.405,8.211,10.9558,-0.78118692,9000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,123133739,12.68152656,hit
Five Feet Apart,100.588,7.2,60.0,38.0,18.602,10.435,13.069,0.432488006,7000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91522094,12.07458486,hit
Us,43.372,6.8,12.0,77.375,,,7.1112,0.430243902,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,255184580,11.759229,hit
Glass,65.998,6.6,24.0,71.0,9.345,5.258,33.534,0.425860024,20000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,246999039,11.34995195,hit
Ma,37.589,5.6,59.0,,,0.6,11.2452,0.27826087,5000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,61105672,11.2211344,hit
Uri: The Surgical Strike,10.019,8.4,172.0,20.0,,,3.3296,-0.094878254,3250000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39346577,11.10663908,hit
Downton Abbey,22.477,7.4,31.0,57.25,2.426,2.437666667,8.017,0.621521336,20000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193795496,8.6897748,hit
Frozen II,186.43,6.8,4.0,43.875,,2.192,11.007,0.53518628,150000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450026933,8.66684622,hit
Ready or Not,54.706,6.8,83.0,41.625,,,12.2308,0.722797928,6000000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57615777,8.6026295,hit
Hustlers,29.928,6.3,29.0,45.875,5.433,8.032333333,9.8612,0.385441527,20000000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157600000,6.88,hit
Avengers: Endgame,315.107,8.4,1.0,39.75,,11.621,27.4548,0.344497608,356000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797800564,6.858990348,hit
Knives Out,46.304,7.9,21.0,55.25,6.001,3.7515,36.2414,0.647453833,40000000.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311605581,6.790139525,hit
Annabelle Comes Home,116.935,5.9,37.0,40.25,10.101,8.8285,27.5376,0.226597805,30000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,231252591,6.7084197,hit
The Farewell,15.696,7.5,113.0,74.0,4.944,2.159375,11.4398,0.549231645,3000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23076657,6.692219,hit
Overcomer,153.586,6.6,76.0,33.5,3.808,1.441333333,1.8712,0.630484989,5000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38026103,6.6052206,hit
Captain Marvel,121.019,6.8,5.0,35.375,,11.621,27.5662,0.753982301,152000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1128276090,6.422869013,hit
Countdown,103.381,5.4,90.0,56.125,1.96,2.7575,13.7432,0.434929198,6500000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48021766,6.387964,hit
Happy Death Day 2U,42.113,6.2,84.0,35.5,6.061,6.007,8.457,-0.178688525,9000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,64600152,6.177794667,hit
Spider-Man: Far from Home,224.881,7.4,7.0,51.25,11.955,8.5805,48.7384,0.536136662,160000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1131927996,6.074549975,hit
Crawl,64.32,6.1,71.0,38.375,6.602,5.755333333,15.8998,0.110468479,13500000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91542097,5.780896074,hit
Jojo Rabbit,40.908,7.9,104.0,66.75,27.66,10.83366667,21.6684,0.436946903,14000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90335025,5.452501786,hit
Jumanji: The Next Level,126.243,6.7,11.0,46.5,5.916,10.1528,33.6946,0.676655052,125000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800059707,5.400477656,hit
Toy Story 4,167.538,7.7,3.0,40.625,3.034,1.027,19.0626,0.266614543,175000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073394593,5.133683389,hit
It Chapter Two,234.986,6.5,10.0,39.75,5.146,2.692,20.6664,0.211413748,79000000.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,473122525,4.988892722,hit
Yesterday,25.387,6.8,38.0,58.375,6.737,4.03,14.9718,0.359162304,26000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,154608507,4.946481038,hit
John Wick: Chapter 3 - Parabellum,137.19,7.4,14.0,40.25,12.39,3.35,30.072,0.446626815,55000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,326709727,4.940176855,hit
Aladdin,113.138,6.9,8.0,41.0,17.049,1.609,17.3976,0.617323853,183000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050693953,4.741497011,hit
Late Night,15.036,6.5,119.0,58.625,3.172,3.353,16.9062,0.41529052,4000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22386555,4.59663875,hit
Good Boys,34.972,6.7,34.0,43.375,5.372,10.4335,8.2008,0.826415094,20000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111037232,4.5518616,hit
Brightburn,40.814,6.1,114.0,42.25,3.554,3.789,9.303,0.176964607,6000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32893421,4.482236833,hit
Little Women,56.76,7.8,72.0,39.25,11.571,4.672333333,27.815,0.559286464,40000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,216601214,4.41503035,hit
Pet Sematary,46.644,6.5,53.0,37.375,,1.980333333,5.7522,0.138806852,21000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,113118226,4.38658219,hit
The Secret Life of Pets 2,77.52,6.5,16.0,57.5,4.69,4.2655,12.9686,0.591891892,80000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430051293,4.375641163,hit
Midsommar,60.05,7.1,87.0,78.875,18.221,1.6,14.0642,0.169451074,9000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,47980982,4.331220222,hit
White Snake,96.948,7.1,,86.875,3.473,2.927,3.8768,56.44847699,11936735.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62098770,4.202324589,hit
Child's Play,98.115,6.6,82.0,35.0,2.64,3.342,9.4092,0.667899712,9000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44907074,3.989674889,hit
After,261.863,5.4,127.0,98.0,6.306,1.091,13.1342,0.125834617,14000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69518232,3.965588,hit
Simmba,5.947,5.7,184.0,24.5,3.007,1.71725,2.7226,0.53460972,10400000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51329025,3.935483173,hit
Rocketman,24.031,7.3,32.0,53.75,12.482,6.5605,18.7458,0.57875895,40000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,195320400,3.88301,hit
A Dog's Journey,79.429,7.4,96.0,51.75,5.065,1.176,12.8322,0.368968077,16000000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75741734,3.733858375,hit
The Intruder,26.04,5.6,73.0,30.125,1.4,1.1466,11.3658,0.37948718,8000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36599361,3.574920125,hit
Shazam!,102.377,7.0,19.0,,2.257,3.965,16.7714,0.613753582,80000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365971656,3.5746457,hit
Judy,18.215,6.8,92.0,63.75,1.933,1.176,15.697,0.398319328,10000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45701880,3.570188,hit
The Hustle,44.19,5.4,74.0,30.5,6.289,9.7635,10.9792,0.542468856,21000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95017038,3.524620857,hit
A Dog's Way Home,70.387,6.7,65.0,45.5,12.669,1.176,12.3804,0.697450425,18000000.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80708134,3.483785222,hit
Star Wars: Episode IX - The Rise of Skywalker,84.629,6.5,6.0,20.25,,,16.8416,-0.710645294,250000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1074144248,3.296576992,hit
Scary Stories to Tell in the Dark,48.178,6.2,42.0,32.875,2.251,3.205,10.3454,-0.602866779,25000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,104545505,3.1818202,hit
Booksmart,25.782,7.1,97.0,31.25,25.223,2.295,12.5354,0.693212186,6000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24959607,3.1599345,hit
Last Christmas,17.709,6.5,75.0,49.25,4.309,6.722,22.6906,0.517038778,30000000.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121550750,3.051691667,hit
How to Train Your Dragon: The Hidden World,101.642,7.4,15.0,58.125,5.474,1.5685,25.024,0.528980191,129000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521799505,3.044957403,hit
47 Meters Down: Uncaged,28.642,5.0,100.0,34.5,8.266,1.509666667,7.1594,0.113006397,12000000.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47582563,2.965213583,hit
Once Upon a Time... In Hollywood,46.625,7.6,18.0,40.875,35.032,12.81933333,23.2682,0.40990099,95000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374375059,2.940790095,hit
The Peanut Butter Falcon,22.906,7.6,105.0,42.125,,1.60725,9.4382,0.628545288,6200000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23712090,2.824530645,hit
Fast & Furious Presents: Hobbs & Shaw,182.417,6.5,13.0,39.875,6.782,26.20525,35.1204,-0.816625917,200000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,760098996,2.80049498,hit
Fighting with My Family,33.943,7.1,94.0,38.375,17.978,13.4316,18.005,-0.268439108,11000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40812363,2.710214818,hit
Mia and the White Lion,31.946,6.5,,21.75,6.345,,8.0756,-8.771929825,9600000.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35487190,2.696582292,hit
Angel Has Fallen,63.139,6.4,41.0,42.625,6.795,5.226,18.8148,0.095813953,40000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146661977,2.666549425,hit
What Men Want,38.951,5.3,54.0,41.5,5.536,2.019,7.8176,0.748046875,20000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72216294,2.6108147,hit
Breakthrough,55.376,6.2,69.0,54.375,9.07,1.052,8.3572,0.654983571,14000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50444358,2.603168429,hit
Unplanned,15.355,5.9,108.0,30.0,,2.048166667,1.8914,0.270705948,6000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21354152,2.559025333,hit
The Good Liar,17.81,6.7,115.0,42.125,9.832,5.784,10.6062,-0.090909091,10000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33856058,2.3856058,hit
The Upside,24.489,7.0,26.0,34.5,7.174,1.862666667,18.9218,0.523135547,37500000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125852517,2.35606712,hit
Super 30,5.59,8.1,199.0,20.125,1.221,2.632,3.7702,0.782522344,7800000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24701637,2.166876538,hit
Zombieland: Double Tap,79.824,6.7,40.0,50.0,16.871,1.176,27.2978,0.53688029,42000000.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122810399,1.924057119,hit
Pokémon Detective Pikachu,150.978,6.6,17.0,48.75,2.886,1.557,22.5702,,150000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433005346,1.886702307,hit
A Beautiful Day in the Neighborhood,18.805,7.3,49.0,44.5,6.448,1.6665,10.3072,0.943797672,25000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67925733,1.71702932,hit
Maleficent: Mistress of Evil,140.522,6.6,23.0,42.125,3.586,19.427,15.7826,-0.659650694,185000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,491730089,1.658000481,hit
Uncut Gems,35.565,7.4,91.0,41.125,,6.5915,8.7458,0.385260635,19000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50023780,1.632830526,hit
Harriet,18.089,6.6,64.0,41.5,10.175,1.060333333,6.4872,0.418384401,17000000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43347017,1.549824529,hit
Dora and the Lost City of Gold,60.914,6.1,47.0,30.125,6.873,2.744,14.0644,-0.311312965,49000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119682635,1.442502755,hit
Stan & Ollie,14.939,7.2,155.0,42.125,0.684,0.716,9.886,0.586206897,10000000.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24420923,1.4420923,hit
Abominable,60.478,7.0,46.0,44.875,0.6,2.94,10.1062,0.376803231,75000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180289970,1.403866267,hit
Queen & Slim,16.45,7.1,68.0,24.75,0.652,1.814857143,14.848,0.358709677,20000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47860909,1.39304545,hit
Alita: Battle Angel,84.434,7.3,33.0,77.5,15.382,6.9515,31.807,-0.221122112,170000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,404980543,1.382238488,hit
Playing with Fire,28.03,5.1,63.0,29.375,3.44,2.797,12.408,-0.181585678,29900000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69412425,1.321485786,hit
Ford v Ferrari,64.821,8.1,27.0,39.0,6.24,4.077666667,18.8364,0.665544332,97600000.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225508210,1.310534939,hit
Men in Black: International,61.432,5.6,36.0,40.0,5.49,6.1795,23.5266,0.170359053,110000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253890701,1.308097282,hit
Godzilla: King of the Monsters,121.713,6.0,25.0,,3.811,3.128,18.8238,0.427503737,170000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,386600138,1.274118459,hit
The Angry Birds Movie 2,98.606,6.4,66.0,62.5,5.391,1.4,10.2,-0.597375974,65000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147792047,1.2737238,hit
Dumbo,94.467,7.3,22.0,41.25,14.466,3.23575,2.521,0.372582002,170000000.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353284621,1.078144829,hit
Stuber,25.02,6.2,99.0,29.75,4.431,12.991,14.4684,0.555312158,16000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32390945,1.024434063,hit
The Lego Movie 2: The Second Part,45.797,6.6,28.0,47.25,5.691,3.8942,18.34,0.564183835,99000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192456290,0.944002929,hit
On the Basis of Sex,26.612,7.1,95.0,44.875,6.296,1.722,17.4282,-0.051416579,20000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38673750,0.9336875,hit
Bombshell,29.956,6.8,110.0,59.875,6.28,6.198,23.8456,0.140425532,32000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61404394,0.918887313,hit
Black and Blue,27.251,6.4,101.0,39.125,1.4,0.6,16.245,0.493455497,12000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22741061,0.895088417,hit
The Art of Racing in the Rain,43.617,7.6,89.0,35.625,4.541,9.564666667,17.3942,0.283272283,18000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33766787,0.875932611,hit
Rambo: Last Blood,96.65,6.1,62.0,37.125,5.523,2.54975,14.907,0.12868801,50000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91490353,0.82980706,hit
Spies in Disguise,209.667,6.8,81.0,23.875,,2.402333333,46.7628,0.248702218,100000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171616764,0.71616764,hit
Doctor Sleep,44.731,7.3,78.0,59.0,4.468,2.001,19.5562,0.425687044,45000000.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,72381712,0.608482489,hit
Isn't It Romantic,25.56,5.9,57.0,41.0,0.6,2.409666667,14.7666,-0.126237624,31000000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,48791187,0.573909258,hit
Charlie's Angels,44.703,4.9,112.0,60.625,31.109,9.2785,17.9606,0.129370629,48000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73279888,0.526664333,hit
Ad Astra,19.15,6.5,56.0,36.75,2.795,6.689285714,20.5262,0.494021397,87500000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132807427,0.517799166,hit
